0.033653953334104696,0.10246058789624148,1,0.14389078339611402
0.2351062070342241,0.22296184261988095,1,0.03453440965758384
0.008082828868855505,0.1355878387036461,1,0.14347829494022396
0.1630610384438191,0.11211576199096669,1,0.09287153144047061
0.08380349657198438,0.23602902129002004,1,0.08382678724489652
0.1701907369572309,0.16931061553736645,1,0.07048950686441888
0.20487158172814984,0.11158875091075422,1,0.08356501395529223
0.04129862504757134,0.033806733844566415,1,0.15555510181586935
0.23158098380740774,0.12620786836772935,1,0.07536295228154025
0.03370235381966253,0.19653051529618998,1,0.11286551049334691
0.24543632590980624,0.07359468906380286,1,0.10329736656525813
5.746765512829036E-4,0.15801606909845317,1,0.142450667771854
0.18332631677021424,0.16417876523424565,1,0.07161409483549072
0.13758330320104767,0.20959318025176302,1,0.06285817607836862
0.09937434836116514,0.06487753009165233,1,0.12485920932905636
0.14057110995985686,0.15119765755846465,1,0.08934911582752315
0.12625932620024063,0.07544291160112065,1,0.11089379202863194
0.1762230016259649,0.16615630572995269,1,0.0714982473388798
0.13380324027047716,0.1867480221844386,1,0.07498513895800343
0.10409035005164023,0.23417816248237494,1,0.07788201882011066
0.14228038976601456,0.14327314641377892,1,0.08854069561183905
0.01827308620836832,0.20449324430580892,1,0.11848245228335905
0.21901324187636578,0.22981080621564998,1,0.02739913539113474
0.24189602852997874,0.009767104719539213,1,0.1307684316774398
0.1653742673912138,0.18044928537048235,1,0.06474723683506169
0.01827783462814303,0.08517469023760613,1,0.14746776292227104
0.007179085779185247,0.18838300200334684,1,0.12737210473128233
0.04144868800624669,0.06229456083025851,1,0.15117711800152903
0.12194507082145321,0.011527341063984,1,0.14887941571488478
0.0,0.08439130172301812,1,0.15440300116209713
0.054907595505955975,0.15297893138537813,1,0.11768591399293837
0.047272218150316396,0.1716809067117988,1,0.11789271351474306
0.20789274247542813,0.24441432543248742,1,0.023504139646075388
0.15159436185774194,0.24099905501183372,1,0.05343882822221129
0.0010899033556456348,0.1574701068782983,1,0.1423512366781908
0.22952636175812438,0.15947101387801632,1,0.05049150551673086
0.06120810441311873,0.15447792190535062,1,0.11468160879262368
0.09127021532795684,0.2213401706165052,1,0.07995304530857077
0.13786297401890152,0.11595532704073319,1,0.09947513650248195
0.14797006085151293,0.11120975808865714,1,0.09883693897521009
0.18030745663298386,0.16528031975598198,1,0.07232283427746895
0.2241460981751127,0.1103500621205288,1,0.08845849928030475
0.1960825233683463,0.047457852068472854,1,0.1194971382674684
0.03174761362488793,0.06288220528355684,1,0.15429391027159547
0.19571513394785314,0.07178451924412886,1,0.10730049750288564
0.013629029390077355,0.2295904064743599,1,0.11566100645606504
0.047803070511510504,0.09266448891007632,1,0.13506845010543772
0.1972239473237278,0.0592081360290906,1,0.11419986162337355
0.23855391311165786,0.11163026737746634,1,0.08766520031714443
0.18126041148147645,0.16455469818490623,1,0.07240225549694136
0.04675002572951114,0.14233143050770736,1,0.12062838690689504
0.0627817192001329,0.04069414880070939,1,0.15216331566687968
0.1392445217717817,0.19374072310602658,1,0.07063722631568022
0.0619500822767743,0.022283325325313318,1,0.1592913497865411
0.048594884707752466,0.22170396263780373,1,0.10346896358865446
0.09507730410118001,0.0887408443065073,1,0.11646428291371
0.058221336737431864,0.22644424034794122,1,0.09735005472304777
0.02177944214254115,0.19054985180798448,1,0.12135616095648626
0.24111705856970225,0.0627707110387201,1,0.10916157284070108
0.0207098783158955,0.10721636393227409,1,0.14640013415371705
0.17530443934794657,0.008472956977160188,1,0.1418286004923012
0.03950219513586877,0.22253901685653782,1,0.10765032059676345
0.18441065092535952,0.14417568466886646,1,0.0720321545081
0.034211318638360154,0.10061388282450204,1,0.1442856257821753
0.1462962067201516,0.23721832729444234,1,0.05665579280534138
0.20775490343493785,0.05729948826503105,1,0.1140190129343753
0.0717705524496314,0.2334923435110503,1,0.09327541868640167
0.22320614171510764,0.0010402764376727415,1,0.13578427677546004
0.10461136321152778,0.1958327301037979,1,0.07702577061100771
0.16737647832988195,0.03647907886887418,1,0.12005404897757564
0.2340372848282335,0.10879939855793812,1,0.09001209323896096
0.035722451151314345,0.07798952936804916,1,0.1445787397715718
0.01692591013623035,0.10792248520424573,1,0.14766917230766402
0.08602400007189363,0.025852918087219758,1,0.14780261117392407
0.004796130853508204,0.1343949242598175,1,0.14518515093074924
0.18070365127561114,0.0,1,0.14524606668639134
0.05120482278935443,0.06266473568475656,1,0.1491061688123942
0.06869105756248785,0.03186141287255673,1,0.1539777852503287
0.14575436837022798,0.18555129148984037,1,0.07022348269963061
0.1069855400475531,0.2315935460073648,1,0.07701632006277097
0.14981687790989942,0.09266490620648131,1,0.10278446189391623
0.23393697459885843,0.22455203061594167,1,0.03392069368172938
0.012045915779295405,0.022200480642355004,1,0.16502612325329946
0.11881693600969102,0.1758389607815212,1,0.0793796396816237
0.0823734918127194,0.2464084979257735,1,0.08303421269288142
